worker_id,zone_id,city,zone_label,platform,season,months_active,avg_daily_hours,past_claims_count,zone_flood_risk,zone_heat_risk,zone_aqi_risk,weekly_earnings,daily_orders,avg_income_per_order,disruption_exposure,risk_label,plan_name,plan_base_premium,plan_max_payout,coverage_days,covered_event_count,avg_copay
W_00850,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,monsoon,17,8.18,0,0.5708,0.9486,0.2908,6043.11,18.92,51.51,0.6355,medium,premium,99.0,3500.0,7,7,0.0
W_00851,Z_DEL_001,Delhi,Delhi_Central,Swiggy,winter,4,8.13,3,0.3134,0.8096,0.8353,4500.0,8.33,48.16,0.5934,high,standard,79.0,2000.0,7,6,0.1
W_00852,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,festival,6,7.91,0,0.5882,0.819,0.3196,4500.0,9.35,48.69,0.6045,medium,standard,79.0,2000.0,7,6,0.1
W_00853,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,46,8.71,1,0.763,0.5981,0.5062,6436.34,15.21,68.25,0.662,low,standard,79.0,2000.0,7,6,0.1
W_00854,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,25,9.59,2,0.5402,0.7329,0.3746,4500.0,9.9,41.93,0.5908,medium,standard,79.0,2000.0,7,6,0.1
W_00855,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,festival,2,9.93,5,0.8017,0.6243,0.4634,4500.0,11.88,47.13,0.6836,high,premium,99.0,3500.0,7,7,0.0
W_00856,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,summer,10,6.46,2,0.8006,0.6444,0.4504,5052.39,16.61,49.06,0.6611,medium,basic,49.0,1000.0,7,4,0.2
W_00857,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,winter,6,8.37,5,0.5881,0.887,0.2885,4500.0,13.72,50.95,0.6345,high,nano,25.0,500.0,7,2,0.25
W_00858,Z_KOL_001,Kolkata,Kolkata_Central,Amazon,summer,18,3.76,0,0.7776,0.7004,0.5343,5287.83,17.21,49.56,0.6558,low,basic,49.0,1000.0,7,4,0.2
W_00859,Z_DEL_002,Delhi,Delhi_NCR,Blinkit,summer,19,10.16,2,0.3102,0.9787,0.8384,5472.3,17.25,51.18,0.6548,medium,nano,25.0,500.0,7,2,0.25
W_00860,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,11,8.25,2,0.7962,0.7693,0.3607,4500.0,12.64,49.08,0.6933,medium,standard,79.0,2000.0,7,6,0.1
W_00861,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,43,7.49,0,0.3042,0.8854,0.8696,4500.0,11.97,44.71,0.6035,low,premium,99.0,3500.0,7,7,0.0
W_00862,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,festival,18,8.41,2,0.4773,0.3783,0.3244,5734.85,24.4,37.9,0.4398,medium,premium,99.0,3500.0,7,7,0.0
W_00863,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,34,9.01,1,0.8051,0.5732,0.4992,4500.0,9.25,49.74,0.6743,low,standard,79.0,2000.0,7,6,0.1
W_00864,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,50,4.43,0,0.7296,0.7575,0.3625,4500.0,8.96,48.35,0.626,low,premium,99.0,3500.0,7,7,0.0
W_00865,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,23,8.33,0,0.7712,0.7136,0.4982,4500.0,9.87,45.42,0.6927,medium,basic,49.0,1000.0,7,4,0.2
W_00866,Z_CHE_002,Chennai,Chennai_Suburban,Zepto,summer,7,9.54,1,0.6638,0.8944,0.3022,4500.0,8.0,47.31,0.6772,medium,basic,49.0,1000.0,7,4,0.2
W_00867,Z_CHE_002,Chennai,Chennai_Suburban,Amazon,monsoon,8,9.92,1,0.6304,0.786,0.3137,4500.0,8.0,46.1,0.6357,medium,standard,79.0,2000.0,7,6,0.1
W_00868,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,11,7.93,0,0.2686,0.7836,0.7327,4500.0,13.03,44.14,0.5467,medium,basic,49.0,1000.0,7,4,0.2
W_00869,Z_DEL_001,Delhi,Delhi_Central,Zepto,summer,48,5.78,0,0.3651,0.8516,0.8906,4500.0,14.77,46.32,0.6087,low,nano,25.0,500.0,7,2,0.25
W_00870,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,summer,12,9.52,6,0.4483,0.452,0.3048,4500.0,15.2,42.4,0.463,medium,basic,49.0,1000.0,7,4,0.2
W_00871,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,4,11.03,6,0.5112,0.4033,0.2939,5347.86,16.12,53.5,0.4856,high,premium,99.0,3500.0,7,7,0.0
W_00872,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,winter,1,10.0,5,0.6906,0.5749,0.4443,4914.41,16.0,49.54,0.6352,high,nano,25.0,500.0,7,2,0.25
W_00873,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,monsoon,32,6.15,0,0.3576,0.4029,0.2906,6304.14,15.58,65.28,0.3739,low,basic,49.0,1000.0,7,4,0.2
W_00874,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,festival,47,6.44,0,0.2809,0.9057,0.7954,4651.74,18.34,40.9,0.5722,low,standard,79.0,2000.0,7,6,0.1
W_00875,Z_DEL_002,Delhi,Delhi_NCR,Blinkit,festival,13,7.9,2,0.302,0.8752,0.907,6993.55,19.2,58.75,0.6057,medium,premium,99.0,3500.0,7,7,0.0
W_00876,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,festival,14,9.54,2,0.7208,0.6332,0.4866,7722.2,20.98,59.36,0.6528,medium,basic,49.0,1000.0,7,4,0.2
W_00877,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,festival,22,7.52,1,0.4595,0.3987,0.3562,4500.0,16.44,41.36,0.4359,medium,basic,49.0,1000.0,7,4,0.2
W_00878,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zepto,winter,18,6.08,0,0.7461,0.5663,0.4646,4569.71,18.78,39.25,0.6189,medium,standard,79.0,2000.0,7,6,0.1
W_00879,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,summer,21,7.14,2,0.6105,0.7054,0.4381,6330.34,23.21,43.98,0.6028,medium,standard,79.0,2000.0,7,6,0.1
W_00880,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,summer,6,7.14,3,0.3535,0.3665,0.3193,6045.14,20.3,48.03,0.3785,medium,nano,25.0,500.0,7,2,0.25
W_00881,Z_DEL_001,Delhi,Delhi_Central,Blinkit,monsoon,28,11.73,0,0.3228,0.9683,0.8817,4500.0,8.0,55.53,0.6771,medium,basic,49.0,1000.0,7,4,0.2
W_00882,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,16,5.61,3,0.6184,0.8476,0.4105,4500.0,12.42,43.62,0.6244,medium,nano,25.0,500.0,7,2,0.25
W_00883,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,18,10.19,2,0.7564,0.8683,0.4361,4584.38,14.22,51.98,0.7392,medium,standard,79.0,2000.0,7,6,0.1
W_00884,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,4,10.08,5,0.8142,0.7043,0.5175,5202.8,12.75,65.79,0.7283,high,standard,79.0,2000.0,7,6,0.1
W_00885,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,12,8.67,2,0.6676,0.5901,0.5106,5960.93,21.12,45.52,0.6201,medium,premium,99.0,3500.0,7,7,0.0
W_00886,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,winter,32,4.57,1,0.9012,0.6899,0.5244,5922.64,14.86,64.28,0.7137,low,standard,79.0,2000.0,7,6,0.1
W_00887,Z_CHE_001,Chennai,Chennai_Central,Zepto,monsoon,54,8.64,3,0.7177,0.8328,0.3978,4500.0,16.61,42.6,0.6885,low,premium,99.0,3500.0,7,7,0.0
W_00888,Z_BLR_002,Bangalore,Bangalore_East,Zepto,monsoon,5,7.77,2,0.3815,0.3968,0.2959,4687.6,13.59,55.62,0.3986,high,standard,79.0,2000.0,7,6,0.1
W_00889,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,winter,19,7.55,0,0.574,0.7601,0.4627,6050.7,16.95,57.57,0.6159,low,standard,79.0,2000.0,7,6,0.1
W_00890,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,monsoon,11,8.39,6,0.9572,0.6153,0.3978,4500.0,17.12,36.01,0.7258,medium,basic,49.0,1000.0,7,4,0.2
W_00891,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,18,6.06,1,0.7643,0.8814,0.3678,4500.0,11.76,50.42,0.6881,low,standard,79.0,2000.0,7,6,0.1
W_00892,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,monsoon,6,8.37,1,0.3741,0.3297,0.3148,5410.31,16.93,51.55,0.3858,medium,nano,25.0,500.0,7,2,0.25
W_00893,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,26,9.69,3,0.7743,0.6053,0.5377,4676.45,13.94,54.12,0.6838,medium,standard,79.0,2000.0,7,6,0.1
W_00894,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,summer,33,6.39,2,0.309,0.8791,0.8469,4500.0,13.77,33.89,0.591,low,nano,25.0,500.0,7,2,0.25
W_00895,Z_BLR_002,Bangalore,Bangalore_East,Zomato,monsoon,19,7.28,3,0.4123,0.3672,0.2782,4500.0,11.54,61.49,0.3953,medium,nano,25.0,500.0,7,2,0.25
W_00896,Z_CHE_001,Chennai,Chennai_Central,Zepto,festival,19,8.64,2,0.7599,0.7695,0.382,4500.0,15.66,38.82,0.6805,medium,premium,99.0,3500.0,7,7,0.0
W_00897,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,summer,10,7.93,1,0.5749,0.6922,0.4029,7085.5,17.22,66.35,0.5856,medium,standard,79.0,2000.0,7,6,0.1
W_00898,Z_BLR_002,Bangalore,Bangalore_East,Zepto,summer,24,9.66,4,0.4065,0.3544,0.3213,4500.0,9.62,44.87,0.4225,medium,nano,25.0,500.0,7,2,0.25
W_00899,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,festival,26,6.75,1,0.7332,0.5582,0.4286,7908.14,22.28,57.25,0.6016,low,premium,99.0,3500.0,7,7,0.0
W_00900,Z_DEL_001,Delhi,Delhi_Central,Amazon,monsoon,8,7.82,1,0.3324,0.9001,0.8452,4670.62,13.67,55.09,0.6183,medium,nano,25.0,500.0,7,2,0.25
W_00901,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,monsoon,22,8.32,4,0.7791,0.5794,0.461,5015.39,17.76,45.54,0.6516,medium,standard,79.0,2000.0,7,6,0.1
W_00902,Z_DEL_002,Delhi,Delhi_NCR,Zepto,monsoon,47,6.22,0,0.2758,0.9213,0.7395,4500.0,8.0,61.01,0.5661,low,nano,25.0,500.0,7,2,0.25
W_00903,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,9,11.83,0,0.6847,0.742,0.3629,5609.41,18.12,49.94,0.6663,medium,premium,99.0,3500.0,7,7,0.0
W_00904,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,28,6.08,0,0.5452,0.8374,0.3795,5809.56,16.53,56.69,0.5896,low,basic,49.0,1000.0,7,4,0.2
W_00905,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,23,11.31,0,0.3087,0.831,0.9361,4660.56,16.75,44.89,0.6417,medium,standard,79.0,2000.0,7,6,0.1
W_00906,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,monsoon,9,8.81,3,0.3871,0.3434,0.2958,5523.49,17.97,49.57,0.3959,medium,standard,79.0,2000.0,7,6,0.1
W_00907,Z_BLR_002,Bangalore,Bangalore_East,Zomato,monsoon,7,10.36,5,0.4333,0.383,0.2925,4500.0,8.0,44.47,0.4405,high,premium,99.0,3500.0,7,7,0.0
W_00908,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,6,11.51,2,0.3057,0.9567,0.9675,4500.0,12.42,50.47,0.68,medium,premium,99.0,3500.0,7,7,0.0
W_00909,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,winter,26,6.15,1,0.5781,0.7739,0.3991,4500.0,12.34,50.67,0.5954,low,standard,79.0,2000.0,7,6,0.1
W_00910,Z_BLR_002,Bangalore,Bangalore_East,Zepto,festival,3,12.57,3,0.4329,0.3804,0.3203,5540.65,17.12,52.19,0.4582,high,nano,25.0,500.0,7,2,0.25
W_00911,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,17,7.77,2,0.2478,0.8413,0.9138,5375.4,16.53,52.46,0.5735,medium,basic,49.0,1000.0,7,4,0.2
W_00912,Z_DEL_002,Delhi,Delhi_NCR,Zomato,winter,13,8.47,2,0.2938,0.9512,0.9426,4500.0,11.66,48.4,0.6476,medium,nano,25.0,500.0,7,2,0.25
W_00913,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,22,9.25,4,0.6932,0.7752,0.3274,4500.0,13.37,49.33,0.6497,medium,basic,49.0,1000.0,7,4,0.2
W_00914,Z_CHE_001,Chennai,Chennai_Central,Blinkit,festival,32,5.44,1,0.8182,0.8279,0.3595,4869.06,14.14,55.55,0.6888,low,standard,79.0,2000.0,7,6,0.1
W_00915,Z_BLR_002,Bangalore,Bangalore_East,Zomato,summer,28,7.66,2,0.3561,0.3535,0.2933,7428.4,23.17,51.71,0.3765,medium,standard,79.0,2000.0,7,6,0.1
W_00916,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,winter,46,7.45,2,0.7473,0.5028,0.441,4640.85,13.62,54.94,0.6116,low,nano,25.0,500.0,7,2,0.25
W_00917,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,monsoon,39,8.58,1,0.4442,0.4055,0.3,6706.32,20.75,52.14,0.4358,low,basic,49.0,1000.0,7,4,0.2
W_00918,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,summer,31,6.94,0,0.8774,0.643,0.5672,4500.0,16.33,41.11,0.7187,low,basic,49.0,1000.0,7,4,0.2
W_00919,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,2,9.94,8,0.7678,0.7069,0.4971,4500.0,12.5,51.06,0.7073,high,nano,25.0,500.0,7,2,0.25
W_00920,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,festival,52,8.35,0,0.4869,0.4411,0.3744,7946.53,24.43,52.46,0.47,low,standard,79.0,2000.0,7,6,0.1
W_00921,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,8,10.42,0,0.7259,0.5754,0.4963,4500.0,8.0,41.74,0.6546,medium,nano,25.0,500.0,7,2,0.25
W_00922,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,summer,16,11.73,3,0.7001,0.4937,0.5091,4655.88,12.92,58.11,0.6389,medium,standard,79.0,2000.0,7,6,0.1
W_00923,Z_BLR_002,Bangalore,Bangalore_East,Amazon,winter,28,8.32,2,0.3532,0.3437,0.2803,4500.0,11.91,27.95,0.3818,medium,standard,79.0,2000.0,7,6,0.1
W_00924,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,monsoon,37,7.21,1,0.8246,0.5439,0.4737,4500.0,11.26,54.43,0.6526,low,standard,79.0,2000.0,7,6,0.1
W_00925,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,34,6.28,0,0.3217,0.99,0.9319,4768.22,13.62,56.45,0.6398,low,standard,79.0,2000.0,7,6,0.1
W_00926,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,festival,23,8.25,0,0.3599,0.4098,0.2984,5083.32,19.6,41.82,0.3933,low,standard,79.0,2000.0,7,6,0.1
W_00927,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,winter,54,6.42,1,0.866,0.7233,0.527,4500.0,10.52,52.86,0.728,low,basic,49.0,1000.0,7,4,0.2
W_00928,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,winter,13,7.39,0,0.3658,0.4093,0.2743,4500.0,8.0,50.7,0.3946,medium,basic,49.0,1000.0,7,4,0.2
W_00929,Z_CHE_001,Chennai,Chennai_Central,Zomato,summer,29,8.84,3,0.8151,0.7915,0.3816,4500.0,9.52,43.82,0.7193,medium,standard,79.0,2000.0,7,6,0.1
W_00930,Z_DEL_001,Delhi,Delhi_Central,Swiggy,summer,2,9.4,5,0.3583,0.99,0.9836,5095.85,15.77,52.11,0.6968,high,standard,79.0,2000.0,7,6,0.1
W_00931,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,festival,46,7.79,0,0.3633,0.4055,0.3189,6012.84,17.01,57.01,0.3931,low,standard,79.0,2000.0,7,6,0.1
W_00932,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,monsoon,23,6.63,5,0.4288,0.4358,0.3582,4562.78,12.21,60.27,0.4297,medium,standard,79.0,2000.0,7,6,0.1
W_00933,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,festival,4,10.64,4,0.805,0.5043,0.529,4927.32,16.56,47.99,0.6695,high,basic,49.0,1000.0,7,4,0.2
W_00934,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,festival,20,8.87,1,0.7855,0.5981,0.5218,4847.53,18.05,43.32,0.6705,medium,basic,49.0,1000.0,7,4,0.2
W_00935,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zepto,summer,7,8.52,1,0.6338,0.5308,0.5334,4500.0,12.98,51.07,0.5943,high,premium,99.0,3500.0,7,7,0.0
W_00936,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zepto,monsoon,27,7.51,1,0.7394,0.5568,0.4566,4500.0,8.0,40.56,0.6201,low,basic,49.0,1000.0,7,4,0.2
W_00937,Z_BLR_002,Bangalore,Bangalore_East,Zomato,festival,23,9.21,1,0.3535,0.366,0.2612,4500.0,17.58,38.52,0.3802,medium,premium,99.0,3500.0,7,7,0.0
W_00938,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,3,12.92,3,0.2485,0.8239,0.9384,4500.0,15.85,40.87,0.624,high,basic,49.0,1000.0,7,4,0.2
W_00939,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,46,7.14,2,0.3059,0.8131,0.8196,5781.19,18.43,50.6,0.5674,low,standard,79.0,2000.0,7,6,0.1
W_00940,Z_CHE_001,Chennai,Chennai_Central,Amazon,festival,21,9.56,1,0.7762,0.8825,0.3463,5019.5,17.31,46.78,0.7208,medium,nano,25.0,500.0,7,2,0.25
W_00941,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,monsoon,41,8.74,1,0.6974,0.7829,0.3419,4500.0,14.64,49.16,0.6569,low,standard,79.0,2000.0,7,6,0.1
W_00942,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,summer,55,6.4,1,0.5037,0.4608,0.2929,5646.62,13.12,69.4,0.4561,low,premium,99.0,3500.0,7,7,0.0
W_00943,Z_CHE_001,Chennai,Chennai_Central,Blinkit,summer,21,9.58,2,0.8188,0.8568,0.3426,4500.0,10.89,42.49,0.7394,medium,nano,25.0,500.0,7,2,0.25
W_00944,Z_CHE_001,Chennai,Chennai_Central,Zepto,monsoon,17,8.72,3,0.769,0.853,0.4028,5194.13,14.44,58.01,0.7174,medium,basic,49.0,1000.0,7,4,0.2
W_00945,Z_DEL_001,Delhi,Delhi_Central,Zepto,monsoon,6,8.77,1,0.3499,0.9894,0.8043,4783.63,16.39,47.06,0.6523,medium,basic,49.0,1000.0,7,4,0.2
W_00946,Z_BLR_002,Bangalore,Bangalore_East,Zomato,winter,19,7.24,6,0.3837,0.3541,0.329,4500.0,8.85,50.13,0.3949,medium,basic,49.0,1000.0,7,4,0.2
W_00947,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,26,5.44,1,0.6665,0.9088,0.3418,4500.0,14.17,40.76,0.6445,medium,standard,79.0,2000.0,7,6,0.1
W_00948,Z_DEL_001,Delhi,Delhi_Central,Swiggy,summer,2,12.01,2,0.3652,0.9561,0.8642,4916.03,13.64,58.14,0.6944,high,premium,99.0,3500.0,7,7,0.0
W_00949,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,15,10.24,3,0.274,0.9881,0.7449,4500.0,8.0,55.56,0.6233,medium,premium,99.0,3500.0,7,7,0.0
W_00950,Z_CHE_002,Chennai,Chennai_Suburban,Zepto,winter,21,8.54,1,0.6303,0.9533,0.341,4500.0,8.03,48.26,0.6819,medium,basic,49.0,1000.0,7,4,0.2
W_00951,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,festival,22,6.61,1,0.8104,0.5952,0.457,4500.0,13.49,45.4,0.6483,low,nano,25.0,500.0,7,2,0.25
W_00952,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,7,9.57,1,0.3158,0.8818,0.8466,4732.56,14.39,53.05,0.623,high,premium,99.0,3500.0,7,7,0.0
W_00953,Z_CHE_001,Chennai,Chennai_Central,Swiggy,winter,59,6.52,0,0.7107,0.8089,0.3903,4500.0,10.9,52.65,0.6632,low,premium,99.0,3500.0,7,7,0.0
W_00954,Z_BLR_002,Bangalore,Bangalore_East,Zomato,summer,6,10.3,4,0.3469,0.4061,0.3168,4974.86,17.85,44.94,0.4174,high,basic,49.0,1000.0,7,4,0.2
W_00955,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,monsoon,7,10.54,1,0.4971,0.4118,0.3856,4500.0,14.27,47.54,0.4939,high,standard,79.0,2000.0,7,6,0.1
W_00956,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,winter,27,6.25,0,0.5998,0.9088,0.3425,4500.0,12.0,57.78,0.6331,medium,standard,79.0,2000.0,7,6,0.1
W_00957,Z_BLR_002,Bangalore,Bangalore_East,Amazon,summer,17,6.18,2,0.3937,0.3419,0.3415,4500.0,14.99,41.86,0.3831,medium,standard,79.0,2000.0,7,6,0.1
W_00958,Z_DEL_002,Delhi,Delhi_NCR,Zepto,monsoon,47,7.78,0,0.2745,0.9256,0.8173,4981.37,16.58,48.46,0.5956,low,basic,49.0,1000.0,7,4,0.2
W_00959,Z_DEL_002,Delhi,Delhi_NCR,Zepto,festival,26,6.68,5,0.2888,0.8415,0.8502,6326.9,21.31,47.88,0.5696,medium,basic,49.0,1000.0,7,4,0.2
W_00960,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,festival,13,8.2,3,0.844,0.6377,0.5581,7013.37,17.06,66.31,0.7067,medium,standard,79.0,2000.0,7,6,0.1
W_00961,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,21,8.86,1,0.8068,0.8496,0.3533,6694.96,18.5,58.37,0.7247,medium,basic,49.0,1000.0,7,4,0.2
W_00962,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,summer,49,6.25,0,0.5656,0.683,0.4358,4500.0,9.75,48.46,0.5685,low,basic,49.0,1000.0,7,4,0.2
W_00963,Z_DEL_001,Delhi,Delhi_Central,Blinkit,festival,26,12.33,2,0.3029,0.8792,0.7783,8021.15,24.21,53.45,0.6235,medium,standard,79.0,2000.0,7,6,0.1
W_00964,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,festival,19,6.28,0,0.7785,0.5639,0.5035,6359.03,20.28,50.57,0.6315,low,standard,79.0,2000.0,7,6,0.1
W_00965,Z_CHE_001,Chennai,Chennai_Central,Blinkit,winter,37,8.48,0,0.7172,0.7325,0.4302,4500.0,10.16,62.91,0.6721,low,standard,79.0,2000.0,7,6,0.1
W_00966,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,summer,6,9.69,7,0.8756,0.624,0.5814,4500.0,10.54,41.42,0.7421,high,basic,49.0,1000.0,7,4,0.2
W_00967,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,22,7.83,1,0.8341,0.6793,0.538,4500.0,9.5,55.68,0.7119,medium,basic,49.0,1000.0,7,4,0.2
W_00968,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,14,8.6,1,0.2548,0.9588,0.8747,4737.21,15.47,49.37,0.6148,medium,basic,49.0,1000.0,7,4,0.2
W_00969,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,winter,29,10.2,2,0.6377,0.8219,0.3189,5388.34,16.72,51.98,0.6616,medium,nano,25.0,500.0,7,2,0.25
W_00970,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,25,7.43,1,0.7896,0.562,0.4199,7421.7,21.68,55.22,0.631,medium,premium,99.0,3500.0,7,7,0.0
W_00971,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,summer,5,7.94,2,0.4255,0.4116,0.3036,5676.96,15.17,60.37,0.4264,high,basic,49.0,1000.0,7,4,0.2
W_00972,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,monsoon,5,9.91,7,0.4345,0.3435,0.2624,4500.0,10.44,44.1,0.4203,high,standard,79.0,2000.0,7,6,0.1
W_00973,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,16,8.49,5,0.5881,0.6834,0.4457,4500.0,8.0,53.39,0.5994,medium,standard,79.0,2000.0,7,6,0.1
W_00974,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,19,7.54,0,0.7479,0.5811,0.453,4500.0,9.52,43.33,0.6323,medium,basic,49.0,1000.0,7,4,0.2
W_00975,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,festival,14,9.94,1,0.8287,0.5821,0.3707,4812.56,16.39,47.35,0.6665,medium,premium,99.0,3500.0,7,7,0.0
W_00976,Z_DEL_001,Delhi,Delhi_Central,Zomato,festival,25,11.44,3,0.3571,0.8147,0.9788,5034.64,19.1,42.52,0.6564,medium,basic,49.0,1000.0,7,4,0.2
W_00977,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,monsoon,6,8.55,4,0.8317,0.5552,0.4696,7328.83,23.37,50.58,0.6707,medium,basic,49.0,1000.0,7,4,0.2
W_00978,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,summer,52,7.99,1,0.2699,0.7871,0.7312,4500.0,8.0,36.66,0.5437,low,nano,25.0,500.0,7,2,0.25
W_00979,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,winter,33,6.3,2,0.8518,0.6737,0.5454,4500.0,11.04,41.3,0.7102,low,nano,25.0,500.0,7,2,0.25
W_00980,Z_BLR_002,Bangalore,Bangalore_East,Zomato,winter,24,8.94,1,0.3977,0.3601,0.3172,4500.0,13.01,43.6,0.4181,medium,premium,99.0,3500.0,7,7,0.0
W_00981,Z_BLR_002,Bangalore,Bangalore_East,Zomato,monsoon,6,10.59,2,0.3606,0.3775,0.2671,5448.92,14.95,58.77,0.4061,high,basic,49.0,1000.0,7,4,0.2
W_00982,Z_BLR_002,Bangalore,Bangalore_East,Zomato,winter,30,4.75,3,0.3436,0.39,0.2813,4500.0,9.18,53.13,0.3536,low,nano,25.0,500.0,7,2,0.25
W_00983,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,29,7.59,1,0.6957,0.4935,0.5263,4500.0,8.92,44.87,0.5995,medium,standard,79.0,2000.0,7,6,0.1
W_00984,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,8,10.41,2,0.3799,0.9158,0.8138,4500.0,14.06,47.16,0.6616,medium,premium,99.0,3500.0,7,7,0.0
W_00985,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,summer,25,8.78,1,0.5085,0.7029,0.4406,7238.09,20.77,56.2,0.5758,medium,premium,99.0,3500.0,7,7,0.0
